FID_multir,esrignss_l,esrignss_1,Habitat,Tree,distance,ORIG_FID,Buff_Names,FID_nny_nh,ComID,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,FType,FCode,Shape_Leng,Shape_Le_1,Shape_Area
148,44.41023945300,-75.06947142920,Deciduous,Yellow birch,1.38200000000,62,pepe min,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
62,44.41023945300,-75.06947142920,Deciduous,Yellow birch,3.52300000000,62,pepe max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
64,44.41025101640,-75.06947416820,Deciduous,Yellow birch,3.52300000000,64,pepe max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
150,44.41025101640,-75.06947416820,Deciduous,Yellow birch,1.38200000000,64,pepe min,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
33,44.40957502140,-75.06682967190,Mixed,Red maple,3.52300000000,33,pepe max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
35,44.41426310130,-75.06637775300,Deciduous,Red maple,3.52300000000,35,pepe max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
121,44.41426310130,-75.06637775300,Deciduous,Red maple,1.38200000000,35,pepe min,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
378,44.41598915630,-75.07160635320,Mixed,Cat scratch,0.30900000000,34,erdo M min,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,83.53231454070,216.42332719900
34,44.41598915630,-75.07160635320,Mixed,Cat scratch,3.52300000000,34,pepe max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
292,44.41598915630,-75.07160635320,Mixed,Cat scratch,0.45500000000,34,erdo F max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
206,44.41598915630,-75.07160635320,Mixed,Cat scratch,0.69100000000,34,erdo M max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
120,44.41598915630,-75.07160635320,Mixed,Cat scratch,1.38200000000,34,pepe min,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
409,44.41868831060,-75.07125604550,Deciduous,Basswood,0.30900000000,65,erdo M min,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
237,44.41868831060,-75.07125604550,Deciduous,Basswood,0.69100000000,65,erdo M max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
495,44.41868831060,-75.07125604550,Deciduous,Basswood,0.28200000000,65,erdo F min,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
151,44.41868831060,-75.07125604550,Deciduous,Basswood,1.38200000000,65,pepe min,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
323,44.41868831060,-75.07125604550,Deciduous,Basswood,0.45500000000,65,erdo F max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
65,44.41868831060,-75.07125604550,Deciduous,Basswood,3.52300000000,65,pepe max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
152,44.42121929610,-75.06791698820,Deciduous,Beech,1.38200000000,66,pepe min,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
66,44.42121929610,-75.06791698820,Deciduous,Beech,3.52300000000,66,pepe max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
32,44.40598739010,-75.06860929130,Mixed,Red maple,3.52300000000,32,pepe max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
63,44.40619789690,-75.06754146830,Mixed,White pine,3.52300000000,63,pepe max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,188.77669372200,1188.57283200000
18,44.42395043080,-75.10330530910,Deciduous,Sugar maple,3.52300000000,18,pepe max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,76.63713951800,367.50534430700
17,44.42466295600,-75.10299293150,Deciduous,Black ash,3.52300000000,17,pepe max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,78.23724498830,395.48651791600
79,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,3.52300000000,79,pepe max,270,132859908,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00221703585,113.05964629800,666.87543871600
62,44.41023945300,-75.06947142920,Deciduous,Yellow birch,3.52300000000,62,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
64,44.41025101640,-75.06947416820,Deciduous,Yellow birch,3.52300000000,64,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
33,44.40957502140,-75.06682967190,Mixed,Red maple,3.52300000000,33,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
35,44.41426310130,-75.06637775300,Deciduous,Red maple,3.52300000000,35,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
34,44.41598915630,-75.07160635320,Mixed,Cat scratch,3.52300000000,34,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
65,44.41868831060,-75.07125604550,Deciduous,Basswood,3.52300000000,65,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
66,44.42121929610,-75.06791698820,Deciduous,Beech,3.52300000000,66,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
32,44.40598739010,-75.06860929130,Mixed,Red maple,3.52300000000,32,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
63,44.40619789690,-75.06754146830,Mixed,White pine,3.52300000000,63,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
14,44.42558274720,-75.10409752690,Deciduous,Sugar Maple,3.52300000000,14,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
18,44.42395043080,-75.10330530910,Deciduous,Sugar maple,3.52300000000,18,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
17,44.42466295600,-75.10299293150,Deciduous,Black ash,3.52300000000,17,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
79,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,3.52300000000,79,pepe max,300,132859926,3/11/2005,2,,,0.00700000000,0.00000000000,431,43100,0.00580061669,526.19693436900,7302.53996026000
57,0.00000000000,0.00000000000,Deciduous,Sugar maple,3.52300000000,57,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
19,44.44092514460,-75.07257740550,Deciduous,Sugar maple,3.52300000000,19,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
3,44.44093078450,-75.07257541830,Deciduous,Sugar maple,3.52300000000,3,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
16,44.44020994750,-75.07366055010,Deciduous,Yellow birch,3.52300000000,16,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
56,44.44025583400,-75.07361533620,Deciduous,Sugar maple,3.52300000000,56,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
5,44.44034226410,-75.07367510420,Deciduous,,3.52300000000,5,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
58,44.43876746480,-75.07202207650,Deciduous,Juneberry,3.52300000000,58,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
4,44.43878757220,-75.07202167390,Deciduous,Juneberry,3.52300000000,4,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
15,44.43879955910,-75.07201029390,Deciduous,Juneberry,3.52300000000,15,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
62,44.41023945300,-75.06947142920,Deciduous,Yellow birch,3.52300000000,62,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
64,44.41025101640,-75.06947416820,Deciduous,Yellow birch,3.52300000000,64,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
33,44.40957502140,-75.06682967190,Mixed,Red maple,3.52300000000,33,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
35,44.41426310130,-75.06637775300,Deciduous,Red maple,3.52300000000,35,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
121,44.41426310130,-75.06637775300,Deciduous,Red maple,1.38200000000,35,pepe min,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
34,44.41598915630,-75.07160635320,Mixed,Cat scratch,3.52300000000,34,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
206,44.41598915630,-75.07160635320,Mixed,Cat scratch,0.69100000000,34,erdo M max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
120,44.41598915630,-75.07160635320,Mixed,Cat scratch,1.38200000000,34,pepe min,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
409,44.41868831060,-75.07125604550,Deciduous,Basswood,0.30900000000,65,erdo M min,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
237,44.41868831060,-75.07125604550,Deciduous,Basswood,0.69100000000,65,erdo M max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
495,44.41868831060,-75.07125604550,Deciduous,Basswood,0.28200000000,65,erdo F min,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,98.87556423920,525.81074256700
151,44.41868831060,-75.07125604550,Deciduous,Basswood,1.38200000000,65,pepe min,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
323,44.41868831060,-75.07125604550,Deciduous,Basswood,0.45500000000,65,erdo F max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
65,44.41868831060,-75.07125604550,Deciduous,Basswood,3.52300000000,65,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
152,44.42121929610,-75.06791698820,Deciduous,Beech,1.38200000000,66,pepe min,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
238,44.42121929610,-75.06791698820,Deciduous,Beech,0.69100000000,66,erdo M max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,87.56169420660,406.75762289600
66,44.42121929610,-75.06791698820,Deciduous,Beech,3.52300000000,66,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
32,44.40598739010,-75.06860929130,Mixed,Red maple,3.52300000000,32,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
63,44.40619789690,-75.06754146830,Mixed,White pine,3.52300000000,63,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
18,44.42395043080,-75.10330530910,Deciduous,Sugar maple,3.52300000000,18,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
17,44.42466295600,-75.10299293150,Deciduous,Black ash,3.52300000000,17,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
79,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,3.52300000000,79,pepe max,313,132859899,3/11/2005,2,,,0.00100000000,0.00000000000,431,43100,0.00116816240,105.64843093000,597.45456925300
148,44.41023945300,-75.06947142920,Deciduous,Yellow birch,1.38200000000,62,pepe min,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
62,44.41023945300,-75.06947142920,Deciduous,Yellow birch,3.52300000000,62,pepe max,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
64,44.41025101640,-75.06947416820,Deciduous,Yellow birch,3.52300000000,64,pepe max,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
150,44.41025101640,-75.06947416820,Deciduous,Yellow birch,1.38200000000,64,pepe min,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
119,44.40957502140,-75.06682967190,Mixed,Red maple,1.38200000000,33,pepe min,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
33,44.40957502140,-75.06682967190,Mixed,Red maple,3.52300000000,33,pepe max,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
35,44.41426310130,-75.06637775300,Deciduous,Red maple,3.52300000000,35,pepe max,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
34,44.41598915630,-75.07160635320,Mixed,Cat scratch,3.52300000000,34,pepe max,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
65,44.41868831060,-75.07125604550,Deciduous,Basswood,3.52300000000,65,pepe max,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
66,44.42121929610,-75.06791698820,Deciduous,Beech,3.52300000000,66,pepe max,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
118,44.40598739010,-75.06860929130,Mixed,Red maple,1.38200000000,32,pepe min,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
290,44.40598739010,-75.06860929130,Mixed,Red maple,0.45500000000,32,erdo F max,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,12.87047416950,7.25436230221
32,44.40598739010,-75.06860929130,Mixed,Red maple,3.52300000000,32,pepe max,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
204,44.40598739010,-75.06860929130,Mixed,Red maple,0.69100000000,32,erdo M max,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
235,44.40619789690,-75.06754146830,Mixed,White pine,0.69100000000,63,erdo M max,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
63,44.40619789690,-75.06754146830,Mixed,White pine,3.52300000000,63,pepe max,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
149,44.40619789690,-75.06754146830,Mixed,White pine,1.38200000000,63,pepe min,617,132859930,3/11/2005,2,,,0.00200000000,0.00000000000,431,43100,0.00190102256,183.72799506400,1518.22923737000
58,44.43876746480,-75.07202207650,Deciduous,Juneberry,3.52300000000,58,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
4,44.43878757220,-75.07202167390,Deciduous,Juneberry,3.52300000000,4,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
15,44.43879955910,-75.07201029390,Deciduous,Juneberry,3.52300000000,15,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
148,44.41023945300,-75.06947142920,Deciduous,Yellow birch,1.38200000000,62,pepe min,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
62,44.41023945300,-75.06947142920,Deciduous,Yellow birch,3.52300000000,62,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
64,44.41025101640,-75.06947416820,Deciduous,Yellow birch,3.52300000000,64,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
150,44.41025101640,-75.06947416820,Deciduous,Yellow birch,1.38200000000,64,pepe min,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
119,44.40957502140,-75.06682967190,Mixed,Red maple,1.38200000000,33,pepe min,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,204.36657869600,1890.50416910000
33,44.40957502140,-75.06682967190,Mixed,Red maple,3.52300000000,33,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
35,44.41426310130,-75.06637775300,Deciduous,Red maple,3.52300000000,35,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
121,44.41426310130,-75.06637775300,Deciduous,Red maple,1.38200000000,35,pepe min,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
378,44.41598915630,-75.07160635320,Mixed,Cat scratch,0.30900000000,34,erdo M min,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
34,44.41598915630,-75.07160635320,Mixed,Cat scratch,3.52300000000,34,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
292,44.41598915630,-75.07160635320,Mixed,Cat scratch,0.45500000000,34,erdo F max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
464,44.41598915630,-75.07160635320,Mixed,Cat scratch,0.28200000000,34,erdo F min,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,254.12399746000,2517.57262870000
206,44.41598915630,-75.07160635320,Mixed,Cat scratch,0.69100000000,34,erdo M max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
120,44.41598915630,-75.07160635320,Mixed,Cat scratch,1.38200000000,34,pepe min,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
409,44.41868831060,-75.07125604550,Deciduous,Basswood,0.30900000000,65,erdo M min,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,152.41086822800,976.72581957300
237,44.41868831060,-75.07125604550,Deciduous,Basswood,0.69100000000,65,erdo M max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
495,44.41868831060,-75.07125604550,Deciduous,Basswood,0.28200000000,65,erdo F min,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,73.77650894460,233.89670055000
151,44.41868831060,-75.07125604550,Deciduous,Basswood,1.38200000000,65,pepe min,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
323,44.41868831060,-75.07125604550,Deciduous,Basswood,0.45500000000,65,erdo F max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
65,44.41868831060,-75.07125604550,Deciduous,Basswood,3.52300000000,65,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
152,44.42121929610,-75.06791698820,Deciduous,Beech,1.38200000000,66,pepe min,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
66,44.42121929610,-75.06791698820,Deciduous,Beech,3.52300000000,66,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
32,44.40598739010,-75.06860929130,Mixed,Red maple,3.52300000000,32,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
63,44.40619789690,-75.06754146830,Mixed,White pine,3.52300000000,63,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,273.29270351300,2824.42249169000
18,44.42395043080,-75.10330530910,Deciduous,Sugar maple,3.52300000000,18,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,110.86613988600,464.81509920800
17,44.42466295600,-75.10299293150,Deciduous,Black ash,3.52300000000,17,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,107.72658835400,431.35781034000
79,44.42627573230,-75.10196584970,Oldfield,Interesting old field opening,3.52300000000,79,pepe max,675,132859912,3/11/2005,2,,,0.00300000000,0.00000000000,431,43100,0.00277671831,135.46607305400,959.52817803700
148,44.41023945300,-75.06947142920,Deciduous,Yellow birch,1.38200000000,62,pepe min,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
62,44.41023945300,-75.06947142920,Deciduous,Yellow birch,3.52300000000,62,pepe max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
64,44.41025101640,-75.06947416820,Deciduous,Yellow birch,3.52300000000,64,pepe max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
150,44.41025101640,-75.06947416820,Deciduous,Yellow birch,1.38200000000,64,pepe min,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
119,44.40957502140,-75.06682967190,Mixed,Red maple,1.38200000000,33,pepe min,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
33,44.40957502140,-75.06682967190,Mixed,Red maple,3.52300000000,33,pepe max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
35,44.41426310130,-75.06637775300,Deciduous,Red maple,3.52300000000,35,pepe max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
34,44.41598915630,-75.07160635320,Mixed,Cat scratch,3.52300000000,34,pepe max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
65,44.41868831060,-75.07125604550,Deciduous,Basswood,3.52300000000,65,pepe max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
66,44.42121929610,-75.06791698820,Deciduous,Beech,3.52300000000,66,pepe max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
462,44.40598739010,-75.06860929130,Mixed,Red maple,0.28200000000,32,erdo F min,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,43.54288209380,40.47538925400
118,44.40598739010,-75.06860929130,Mixed,Red maple,1.38200000000,32,pepe min,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
290,44.40598739010,-75.06860929130,Mixed,Red maple,0.45500000000,32,erdo F max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
376,44.40598739010,-75.06860929130,Mixed,Red maple,0.30900000000,32,erdo M min,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,179.32111650300,925.16175524900
32,44.40598739010,-75.06860929130,Mixed,Red maple,3.52300000000,32,pepe max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
204,44.40598739010,-75.06860929130,Mixed,Red maple,0.69100000000,32,erdo M max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
235,44.40619789690,-75.06754146830,Mixed,White pine,0.69100000000,63,erdo M max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
63,44.40619789690,-75.06754146830,Mixed,White pine,3.52300000000,63,pepe max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
149,44.40619789690,-75.06754146830,Mixed,White pine,1.38200000000,63,pepe min,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,271.17592719100,4300.48851134000
321,44.40619789690,-75.06754146830,Mixed,White pine,0.45500000000,63,erdo F max,683,132859928,3/11/2005,2,,,0.00400000000,0.00000000000,431,43100,0.00286752348,214.76731409300,2190.32431154000
57,0.00000000000,0.00000000000,Deciduous,Sugar maple,3.52300000000,57,pepe max,275,132859886,3/11/2005,2,,,0.02400000000,0.00000000000,431,43100,0.01379353760,1298.49688271000,23900.58490840000
19,44.44092514460,-75.07257740550,Deciduous,Sugar maple,3.52300000000,19,pepe max,275,132859886,3/11/2005,2,,,0.02400000000,0.00000000000,431,43100,0.01379353760,1298.49688271000,23900.58490840000
